"analysis_version","analysis_taxon_id","species","outcome","contrast","period_label","estimate","standard_error","conf_low","conf_high","ratio","ratio_conf_low","ratio_conf_high","p_value","q_value","n","status"
"post_stage4a_staged_refit_v1_s2_detectability","atx_9ae1aa9b7fdf","Common Loon","conditional_positive_numeric_count","did_active_0_14_day","Active composite (0 to 14 d)",0.0103581215582431,0.0174753608708963,-0.0238929563655542,0.0446091994820403,1.01041195260164,0.976390220522045,1.04561915154619,0.553363741206764,0.713547982082406,15359,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_a113baee5693","American Wigeon","checklist_reporting","did_early_pre","Early pre (-14 to -8 d)",0.0239267958958027,0.040271439158819,-0.0550037744610786,0.102857366252684,1.0242153383799,0.946481575488874,1.10833331206772,0.55241975733914,0.93339890033165,217190,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_a113baee5693","American Wigeon","checklist_reporting","did_immediate_pre","Immediate pre (-7 to -1 d)",0.035058886104222,0.0392224990892428,-0.041815799494349,0.111933571702793,1.03568069420531,0.959046421139061,1.1184385622081,0.371404127135673,0.674029712209185,217190,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_a113baee5693","American Wigeon","checklist_reporting","did_pre_14_day","Pre-onset (-14 to -1 d)",0.0294928410000123,0.0322012366549093,-0.033620423101261,0.0926061051012856,1.02993206216188,0.966938462491603,1.09702953581519,0.359723771914167,0.836123145327577,217190,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_a113baee5693","American Wigeon","checklist_reporting","did_spawn_start","Spawn start (0 to 3 d)",0.113468143802318,0.0445935954471067,0.0260663027848397,0.200869984819797,1.12015620440652,1.0264089999925,1.22246582237644,0.0109436137399838,0.048748824841746,217190,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_a113baee5693","American Wigeon","checklist_reporting","did_early_egg","Early egg (4 to 14 d)",0.113557572784518,0.0337749418465479,0.047359903185349,0.179755242383686,1.12025638331516,1.04849929941928,1.1969243709113,0.000773285464111612,0.00541299824878128,217190,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_a113baee5693","American Wigeon","checklist_reporting","did_late_egg","Late egg (15 to 28 d)",0.0789230234713678,0.0327836233927588,0.0146683023388359,0.1431777446039,1.08212102094449,1.01477640982326,1.15393488913867,0.0160669259850723,0.0787279373268543,217190,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_a113baee5693","American Wigeon","checklist_reporting","did_active_0_14_day","Active composite (0 to 14 d)",0.113533725055931,0.03083402302226,0.0531001504338227,0.173967299678039,1.12022966806354,1.05453525199395,1.19001665125647,0.000231327438252448,0.00141688055929625,217190,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_a113baee5693","American Wigeon","conditional_positive_numeric_count","did_early_pre","Early pre (-14 to -8 d)",0.0120056556121918,0.0286071444275861,-0.0440633171664126,0.0680746283907961,1.01207801277064,0.956893367778276,1.07044519110003,0.674724109540384,0.954276229530258,34665,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_a113baee5693","American Wigeon","conditional_positive_numeric_count","did_immediate_pre","Immediate pre (-7 to -1 d)",0.068914257616498,0.0278388001585153,0.0143512119330001,0.123477303299996,1.07134434559236,1.01445468497026,1.13142432465218,0.0133059026170376,0.296191365984753,34665,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_a113baee5693","American Wigeon","conditional_positive_numeric_count","did_pre_14_day","Pre-onset (-14 to -1 d)",0.0404599566143449,0.0228182455724087,-0.0042629828979668,0.0851828961266566,1.04128961210615,0.995746090715495,1.08891620704337,0.0762054193613159,0.427268863174163,34665,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_a113baee5693","American Wigeon","conditional_positive_numeric_count","did_spawn_start","Spawn start (0 to 3 d)",0.0378170743628113,0.0309101445968428,-0.0227656958039259,0.0983998445295486,1.0385412396837,0.977491487301087,1.10340388692463,0.22115907041162,0.45153310209039,34665,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_a113baee5693","American Wigeon","conditional_positive_numeric_count","did_early_egg","Early egg (4 to 14 d)",0.111323357954567,0.0248836343705963,0.0625523307837352,0.160094385125399,1.11775628380989,1.06455016620477,1.17362163818983,7.68567280172391e-06,3.13831639403726e-05,34665,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_a113baee5693","American Wigeon","conditional_positive_numeric_count","did_late_egg","Late egg (15 to 28 d)",-0.00171937243244048,0.0241971452572462,-0.0491449056653272,0.0457061608004462,0.998282104841558,0.952043163254695,1.0467667846487,0.94335252609996,1,34665,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_a113baee5693","American Wigeon","conditional_positive_numeric_count","did_active_0_14_day","Active composite (0 to 14 d)",0.0917216823300988,0.0222944501151834,0.0480253630492146,0.135418001610983,1.09605972683684,1.0491972658289,1.14501530257473,3.88686487996961e-05,0.000136040270798936,34665,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_a444854c6b66","Double-crested Cormorant","checklist_reporting","did_early_pre","Early pre (-14 to -8 d)",0.0337390199282421,0.0456702889867811,-0.055773101649385,0.123251141505869,1.03431463599324,0.945753701502143,1.13116846863052,0.460057569006906,0.909036536307266,217200,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_a444854c6b66","Double-crested Cormorant","checklist_reporting","did_immediate_pre","Immediate pre (-7 to -1 d)",-0.000230450169245342,0.0449590167941718,-0.0883485038661536,0.0878876035276629,0.999769576382355,0.915441786122699,1.09186539331271,0.995910234697689,0.995910234697689,217200,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_a444854c6b66","Double-crested Cormorant","checklist_reporting","did_pre_14_day","Pre-onset (-14 to -1 d)",0.0167542848794984,0.0364777567277811,-0.0547408045437662,0.088249374302763,1.01689542504283,0.946730504399491,1.09226046976161,0.646017739688467,0.879301923464858,217200,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_a444854c6b66","Double-crested Cormorant","checklist_reporting","did_spawn_start","Spawn start (0 to 3 d)",0.0342786496648054,0.0488196394352354,-0.0614060853664873,0.129963384696098,1.03487293355122,0.940441262788767,1.13878668554067,0.482586391910859,0.606326492400823,217200,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_a444854c6b66","Double-crested Cormorant","checklist_reporting","did_early_egg","Early egg (4 to 14 d)",0.0202689289246931,0.0379483279779553,-0.0541084271856129,0.0946462850349992,1.0204757385713,0.947329384673951,1.09926995811605,0.593259096985667,0.785667452764802,217200,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_a444854c6b66","Double-crested Cormorant","checklist_reporting","did_late_egg","Late egg (15 to 28 d)",0.0191383418667795,0.0370970337212666,-0.0535705081601709,0.0918471918937299,1.0193226538625,0.947839108256043,1.09619730144815,0.605924589793885,0.761289869228215,217200,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_a444854c6b66","Double-crested Cormorant","checklist_reporting","did_active_0_14_day","Active composite (0 to 14 d)",0.0240048544553897,0.03442943956531,-0.0434756071005162,0.0914853160112957,1.02429529027434,0.957455908931866,1.09580068584951,0.485665840455868,0.629532014993949,217200,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_a444854c6b66","Double-crested Cormorant","conditional_positive_numeric_count","did_early_pre","Early pre (-14 to -8 d)",-0.0289171331553702,0.0286857830865387,-0.0851402348733143,0.0273059685625738,0.971496966019245,0.918383485978843,1.02768219310766,0.313423271619268,0.767887015467206,29011,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_a444854c6b66","Double-crested Cormorant","conditional_positive_numeric_count","did_immediate_pre","Immediate pre (-7 to -1 d)",0.054239732542187,0.028803647781848,-0.00221437973361203,0.110693844817986,1.05573766649466,0.997788070196498,1.11705286297529,0.0596887769587699,0.584950014195945,29011,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_a444854c6b66","Double-crested Cormorant","conditional_positive_numeric_count","did_pre_14_day","Pre-onset (-14 to -1 d)",0.0126612996934084,0.0229114220023412,-0.0322442622657791,0.0575668616525958,1.01274179330755,0.968270041357199,1.05925609189992,0.580523952868562,0.836637461487045,29011,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_a444854c6b66","Double-crested Cormorant","conditional_positive_numeric_count","did_spawn_start","Spawn start (0 to 3 d)",0.135454528085969,0.0303327513111178,0.0760034279641675,0.19490562820777,1.14505712671138,1.07896627280867,1.21519630082545,7.98373649597043e-06,5.5886155471793e-05,29011,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_a444854c6b66","Double-crested Cormorant","conditional_positive_numeric_count","did_early_egg","Early egg (4 to 14 d)",0.100540986586482,0.0235692518991277,0.0543461017216394,0.146735871451325,1.10576896247051,1.05584997041669,1.15804804908083,1.99214727364288e-05,7.50886280065395e-05,29011,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_a444854c6b66","Double-crested Cormorant","conditional_positive_numeric_count","did_late_egg","Late egg (15 to 28 d)",0.0821979105550439,0.0230372203289228,0.0370457884064413,0.127350032703647,1.08567065425064,1.03774053623578,1.13581452043539,0.000359650471905196,0.00220285914041933,29011,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_a444854c6b66","Double-crested Cormorant","conditional_positive_numeric_count","did_active_0_14_day","Active composite (0 to 14 d)",0.109851264319678,0.0213950739826438,0.0679176898671267,0.15178483877223,1.11611205242734,1.07027721019375,1.16390978123141,2.83017655289839e-07,1.15565542576684e-06,29011,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_aa5353f6d6d2","Iceland Gull","checklist_reporting","did_early_pre","Early pre (-14 to -8 d)",0.0610542135174816,0.0614739578581043,-0.0594325298715357,0.181540956906499,1.06295653923808,0.942299108488404,1.19906364564165,0.320626142287007,0.90612521393875,217184,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_aa5353f6d6d2","Iceland Gull","checklist_reporting","did_immediate_pre","Immediate pre (-7 to -1 d)",0.0673998318049939,0.0596915727916742,-0.0495935010472386,0.184393164657226,1.06972310199882,0.9516161768675,1.20248850615042,0.258840975112738,0.603962275263055,217184,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_aa5353f6d6d2","Iceland Gull","checklist_reporting","did_pre_14_day","Pre-onset (-14 to -1 d)",0.0642270226612378,0.0498906851421126,-0.0335569233813304,0.162010968703806,1.0663344533699,0.966999864762654,1.17587313905444,0.197970583598166,0.836123145327577,217184,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_aa5353f6d6d2","Iceland Gull","checklist_reporting","did_spawn_start","Spawn start (0 to 3 d)",0.41281321080582,0.0622547328651931,0.290796176522879,0.53483024508876,1.5110627493784,1.33749194390713,1.70715841912955,3.33344866293865e-11,1.63338984483994e-09,217184,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_aa5353f6d6d2","Iceland Gull","checklist_reporting","did_early_egg","Early egg (4 to 14 d)",0.31345296238228,0.0522894000094434,0.210967621590563,0.415938303173998,1.36814110714986,1.23487237121085,1.51579234640893,2.04012715139642e-09,9.99662304184245e-08,217184,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_aa5353f6d6d2","Iceland Gull","checklist_reporting","did_late_egg","Late egg (15 to 28 d)",0.214305787819177,0.0552705368547328,0.105977526177707,0.322634049460647,1.23900146842919,1.11179688990003,1.38075996858358,0.000105580205352238,0.00129335751556492,217184,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_aa5353f6d6d2","Iceland Gull","checklist_reporting","did_active_0_14_day","Active composite (0 to 14 d)",0.339949028628558,0.0476802663619838,0.246497423785793,0.433400633471323,1.40487598028315,1.27953588685483,1.54249407168091,1.00541439336879e-12,4.92653052750708e-11,217184,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_aa5353f6d6d2","Iceland Gull","conditional_positive_numeric_count","did_early_pre","Early pre (-14 to -8 d)",0.132024096326557,0.065979716248041,0.00270622877022408,0.261341963882889,1.14113581611722,1.00270989391279,1.2986716883226,0.0453945391995321,0.588291386496593,4317,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_aa5353f6d6d2","Iceland Gull","conditional_positive_numeric_count","did_immediate_pre","Immediate pre (-7 to -1 d)",0.107478168909494,0.0638293889516452,-0.0176251345909295,0.232581472409918,1.11346655229212,0.982529279572728,1.26185324839627,0.0922135314802199,0.637110884070194,4317,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_aa5353f6d6d2","Iceland Gull","conditional_positive_numeric_count","did_pre_14_day","Pre-onset (-14 to -1 d)",0.119751132618025,0.0540820086885153,0.0137523433769531,0.225749921859098,1.12721628930259,1.0138473418354,1.2532622126018,0.0268115290096419,0.427268863174163,4317,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_aa5353f6d6d2","Iceland Gull","conditional_positive_numeric_count","did_spawn_start","Spawn start (0 to 3 d)",0.289153598832671,0.0609941135441754,0.16960733301714,0.408699864648201,1.33529681280947,1.18483951260818,1.50485999101615,2.13001697220628e-06,2.40306152131984e-05,4317,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_aa5353f6d6d2","Iceland Gull","conditional_positive_numeric_count","did_early_egg","Early egg (4 to 14 d)",0.347201441272855,0.0574602028734345,0.234581513096558,0.459821369449151,1.41510175656,1.26437953172623,1.58379104625746,1.5177439051102e-09,9.29618141879996e-09,4317,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_aa5353f6d6d2","Iceland Gull","conditional_positive_numeric_count","did_late_egg","Late egg (15 to 28 d)",0.0690367770271673,0.0604110270581267,-0.0493666602758358,0.18744021433017,1.07147561411151,0.951832066700522,1.20615813629324,0.253128133030618,0.477049173788473,4317,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_aa5353f6d6d2","Iceland Gull","conditional_positive_numeric_count","did_active_0_14_day","Active composite (0 to 14 d)",0.331722016622139,0.0515332168225336,0.230718767642479,0.432725265601798,1.39336546223375,1.25950497608267,1.54145267244934,1.21815895620489e-10,8.52711269343425e-10,4317,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_acf526bb8010","Marbled Murrelet","checklist_reporting","did_early_pre","Early pre (-14 to -8 d)",-0.126438196189327,0.142647523067113,-0.406022203884714,0.153145811506061,0.881228611146774,0.666295372914993,1.16549490912155,0.375419270400857,0.90612521393875,217200,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_acf526bb8010","Marbled Murrelet","checklist_reporting","did_immediate_pre","Immediate pre (-7 to -1 d)",0.128769519070507,0.132857417959957,-0.131626235209994,0.389165273351007,1.137427938504,0.87666860170747,1.4757484330677,0.332429980993669,0.666606726381995,217200,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_acf526bb8010","Marbled Murrelet","checklist_reporting","did_pre_14_day","Pre-onset (-14 to -1 d)",0.00116566144059002,0.111885165155036,-0.218125232667597,0.220456555548777,1.00116634108794,0.804024745197793,1.24664576372067,0.991687491006317,0.997618422710479,217200,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_acf526bb8010","Marbled Murrelet","checklist_reporting","did_spawn_start","Spawn start (0 to 3 d)",-0.0220661376239326,0.129243001617308,-0.275377766047708,0.231245490799843,0.978175538705883,0.759285236857405,1.26016856126789,0.864433152402739,0.90968333158938,217200,"completed"
"post_stage4a_staged_refit_v1_s2_detectability","atx_acf526bb8010","Marbled Murrelet","checklist_reporting","did_early_egg","Early egg (4 to 14 d)",-0.0476248261880928,0.107783680439227,-0.258876957970151,0.163627305593966,0.953491445001408,0.771917995557828,1.17777528302586,0.658593678801736,0.827463852853463,217200,"completed"
